reservation_id,client_id,destination,booking_date,travel_date,duration_nights,n_travelers,price_per_night,total_price,nationality,client_age
RES007589,CLI02750,Essaouira,2025-03-22,2025-04-03,5,2,169.93,977.1,Maroc,43
RES016843,CLI00972,Merzouga,2025-03-22,2025-04-02,5,4,742.66,5384.28,Maroc,40
RES009912,CLI07666,Merzouga,2025-03-22,2025-03-23,6,3,392.26,3059.63,France,52
RES011162,CLI04827,Casablanca,2025-03-22,2025-06-28,5,1,485.78,2428.9,France,24
RES019562,CLI04093,Marrakech,2025-03-22,2025-04-28,7,2,717.6,5776.68,Royaume-Uni,64
RES004019,CLI04965,Marrakech,2025-03-22,2025-04-27,8,2,694.21,6386.73,Maroc,18
RES008565,CLI06858,Fes,2025-03-23,2025-05-08,5,4,601.01,4357.32,France,43
RES003472,CLI04626,Merzouga,2025-03-23,2025-03-30,5,4,691.73,5015.04,France,18
RES007850,CLI07989,Marrakech,2025-03-23,2025-04-30,6,2,724.29,4997.6,Maroc,34
RES024248,CLI01800,Essaouira,2025-03-23,2025-04-12,10,4,168.57,2444.26,France,48
RES001520,CLI05931,Marrakech,2025-03-23,2025-03-24,8,2,709.26,6525.19,Maroc,26
RES009227,CLI00358,Marrakech,2025-03-23,2025-05-26,3,4,820.01,3567.04,Espagne,55
RES017938,CLI02413,Marrakech,2025-03-23,2025-07-01,2,1,237.4,474.8,France,61
RES001224,CLI03400,Marrakech,2025-03-23,2025-04-12,8,4,727.98,8444.57,Espagne,23
RES005127,CLI04273,Marrakech,2025-03-23,2025-04-17,4,6,738.49,5169.43,Maroc,38
RES010812,CLI07271,Chefchaouen,2025-03-23,2025-03-24,3,6,164.55,863.89,Royaume-Uni,33
RES012430,CLI02088,Chefchaouen,2025-03-23,2025-04-01,5,1,535.32,2676.6,Autre,44
RES017807,CLI04011,Marrakech,2025-03-23,2025-03-24,6,2,850.1,5865.69,France,47
RES015846,CLI07674,Marrakech,2025-03-23,2025-03-31,5,4,725.26,5258.14,France,40
RES011283,CLI04155,Fes,2025-03-23,2025-04-17,2,4,525.16,1522.96,Maroc,39
RES008356,CLI03896,Marrakech,2025-03-23,2025-03-31,5,4,445.61,3230.67,Espagne,51
RES010700,CLI01732,Fes,2025-03-23,2025-03-24,5,2,445.65,2562.49,Espagne,50
RES011384,CLI05223,Marrakech,2025-03-23,2025-04-16,2,3,516.08,1341.81,Allemagne,46
RES018443,CLI00587,Marrakech,2025-03-23,2025-05-08,5,1,555.42,2777.1,Maroc,37
RES011428,CLI05385,Merzouga,2025-03-23,2025-06-06,5,1,288.58,1442.9,Etats-Unis,40
RES024872,CLI06331,Fes,2025-03-24,2025-04-08,4,4,676.76,3925.21,Maroc,40
RES000062,CLI06548,Essaouira,2025-03-24,2025-07-13,6,4,365.52,3180.02,France,40
RES007560,CLI05920,Marrakech,2025-03-24,2025-04-08,5,1,436.82,2184.1,Espagne,40
RES013826,CLI00353,Casablanca,2025-03-24,2025-04-29,10,4,187.62,2720.49,Royaume-Uni,31
RES014411,CLI05335,Fes,2025-03-24,2025-04-11,2,5,825.08,2640.26,Allemagne,54
RES000829,CLI06163,Essaouira,2025-03-24,2025-04-06,8,1,152.29,1218.32,Allemagne,56
RES019876,CLI05718,Fes,2025-03-24,2025-03-25,3,3,580.89,2265.47,Maroc,34
RES013091,CLI04864,Casablanca,2025-03-24,2025-05-09,5,2,473.16,2720.67,Espagne,33
RES022825,CLI00076,Marrakech,2025-03-24,2025-05-10,5,3,690.38,4487.47,France,36
RES020316,CLI01946,Marrakech,2025-03-24,2025-04-14,5,3,729.3,4740.45,France,53
RES016881,CLI02767,Essaouira,2025-03-24,2025-04-15,7,4,125.63,1275.14,France,41
RES011319,CLI01799,Marrakech,2025-03-24,2025-03-26,6,1,553.7,3322.2,Maroc,36
RES006453,CLI02799,Marrakech,2025-03-24,2025-05-10,7,2,777.15,6256.06,France,24
RES019859,CLI07650,Fes,2025-03-24,2025-04-03,2,2,479.53,1102.92,Maroc,48
RES019185,CLI06985,Marrakech,2025-03-24,2025-05-26,7,2,827.72,6663.15,France,38
RES003411,CLI05871,Casablanca,2025-03-24,2025-04-15,2,1,198.77,397.54,France,23
RES013658,CLI06394,Agadir,2025-03-24,2025-04-13,7,1,160.71,1124.97,Espagne,44
RES021573,CLI03410,Agadir,2025-03-25,2025-03-26,1,5,182.15,291.44,Maroc,39
RES003718,CLI02728,Marrakech,2025-03-25,2025-05-25,5,1,432.81,2164.05,Belgique,42
RES003728,CLI01685,Marrakech,2025-03-25,2025-05-27,4,2,543.89,2501.89,Etats-Unis,55
RES023242,CLI05169,Marrakech,2025-03-25,2025-04-01,4,4,672.38,3899.8,Maroc,18
RES008632,CLI06589,Tanger,2025-03-25,2025-03-29,3,3,158.85,619.51,Espagne,35
RES000192,CLI06422,Chefchaouen,2025-03-25,2025-04-08,6,5,407.82,3915.07,France,38
RES017541,CLI03075,Fes,2025-03-25,2025-04-05,3,3,553.79,2159.78,France,30
RES002105,CLI05474,Marrakech,2025-03-25,2025-04-25,3,4,674.67,2934.81,Maroc,56
RES016464,CLI07912,Agadir,2025-03-25,2025-04-09,3,2,184.0,634.8,Belgique,49
RES020696,CLI05516,Agadir,2025-03-25,2025-05-07,4,1,123.2,492.8,Allemagne,40
RES015139,CLI01716,Chefchaouen,2025-03-25,2025-04-05,6,4,447.56,3893.77,Maroc,30
RES003882,CLI07904,Agadir,2025-03-25,2025-05-11,5,1,216.71,1083.55,France,28
RES002050,CLI01346,Chefchaouen,2025-03-25,2025-05-09,6,2,453.65,3130.18,Maroc,39
RES003325,CLI04746,Marrakech,2025-03-25,2025-03-26,4,2,521.2,2397.52,Maroc,38
RES011525,CLI01682,Essaouira,2025-03-25,2025-04-22,4,2,192.7,886.42,Allemagne,56
RES022817,CLI02378,Marrakech,2025-03-25,2025-05-23,6,5,566.33,5436.77,France,46
RES010132,CLI07397,Agadir,2025-03-25,2025-03-31,5,5,197.61,1580.88,Etats-Unis,31
RES019803,CLI05930,Chefchaouen,2025-03-25,2025-06-26,6,2,459.46,3170.27,Espagne,39
RES015413,CLI01638,Casablanca,2025-03-25,2025-04-10,3,1,228.89,686.67,Maroc,50
RES003269,CLI03397,Marrakech,2025-03-25,2025-04-09,5,2,698.32,4015.34,Belgique,33
RES013098,CLI08276,Essaouira,2025-03-25,2025-05-24,7,6,187.87,2301.41,Maroc,28
RES013654,CLI03425,Marrakech,2025-03-25,2025-04-07,4,3,478.76,2489.55,Maroc,18
RES022813,CLI03305,Marrakech,2025-03-26,2025-03-27,5,2,799.66,4598.04,Maroc,42
RES023788,CLI03579,Chefchaouen,2025-03-26,2025-04-24,6,3,441.11,3440.66,Etats-Unis,43
RES014855,CLI00958,Fes,2025-03-26,2025-04-03,6,4,566.89,4931.94,Espagne,24
RES013405,CLI06145,Marrakech,2025-03-26,2025-07-19,7,1,217.94,1525.58,Royaume-Uni,34
RES013610,CLI08239,Marrakech,2025-03-26,2025-04-08,8,6,704.71,9865.94,Maroc,27
RES008282,CLI01536,Casablanca,2025-03-26,2025-06-01,4,4,719.71,4174.32,France,32
RES016355,CLI01305,Chefchaouen,2025-03-26,2025-04-17,4,6,436.16,3053.12,Autre,40
RES013388,CLI03236,Merzouga,2025-03-26,2025-03-27,1,1,840.91,840.91,Maroc,36
RES016434,CLI07436,Chefchaouen,2025-03-26,2025-04-05,3,4,282.97,1230.92,Etats-Unis,24
RES005161,CLI06559,Tanger,2025-03-26,2025-04-08,6,3,153.62,1198.24,Espagne,41
RES009452,CLI04388,Agadir,2025-03-27,2025-07-26,6,4,613.98,5341.63,Maroc,32
RES024607,CLI08292,Marrakech,2025-03-27,2025-04-05,5,4,809.83,5871.27,Espagne,43
RES012163,CLI02860,Agadir,2025-03-27,2025-04-03,5,2,191.04,1098.48,France,54
RES009909,CLI07602,Casablanca,2025-03-27,2025-05-31,5,4,632.32,4584.32,Maroc,37
RES023703,CLI04052,Marrakech,2025-03-27,2025-05-27,1,4,750.56,1088.31,Maroc,38
RES024318,CLI08123,Casablanca,2025-03-27,2025-05-27,6,3,548.64,4279.39,Royaume-Uni,32
RES011741,CLI03059,Marrakech,2025-03-27,2025-03-28,7,5,775.0,8680.0,Etats-Unis,21
RES007740,CLI08203,Marrakech,2025-03-27,2025-04-19,5,2,645.22,3710.02,Maroc,18
RES004037,CLI01342,Marrakech,2025-03-27,2025-04-13,7,3,471.03,4286.37,Allemagne,35
RES008056,CLI01585,Chefchaouen,2025-03-27,2025-04-28,6,2,585.38,4039.12,France,27
RES000165,CLI02536,Merzouga,2025-03-27,2025-05-14,6,1,162.97,977.82,France,35
RES024246,CLI04684,Essaouira,2025-03-27,2025-04-12,3,4,210.85,917.2,France,33
RES019735,CLI00034,Agadir,2025-03-27,2025-06-25,3,3,536.49,2092.31,Maroc,34
RES009790,CLI06647,Marrakech,2025-03-27,2025-05-09,6,2,593.84,4097.5,Autre,47
RES006471,CLI05602,Marrakech,2025-03-27,2025-04-30,4,2,760.17,3496.78,Belgique,31
RES023607,CLI01681,Fes,2025-03-27,2025-05-19,1,1,665.15,665.15,Maroc,53
RES020605,CLI01282,Merzouga,2025-03-27,2025-05-11,4,2,299.59,1378.11,Maroc,43
RES004690,CLI01164,Marrakech,2025-03-28,2025-04-12,7,5,692.95,7761.04,Maroc,37
RES003499,CLI02106,Fes,2025-03-28,2025-04-27,7,6,620.47,7600.76,France,22
RES002826,CLI05720,Agadir,2025-03-28,2025-05-24,4,5,201.39,1288.9,Belgique,46
RES024770,CLI01892,Marrakech,2025-03-28,2025-05-24,5,2,625.51,3596.68,Allemagne,52
RES011280,CLI04777,Chefchaouen,2025-03-28,2025-05-25,6,4,489.9,4262.13,France,42
RES018704,CLI00172,Marrakech,2025-03-28,2025-04-24,8,1,839.79,6718.32,Espagne,24
RES003711,CLI01111,Chefchaouen,2025-03-28,2025-05-14,5,1,321.8,1609.0,Espagne,31
RES017848,CLI04653,Marrakech,2025-03-28,2025-04-21,3,4,816.92,3553.6,France,28
RES010243,CLI03216,Chefchaouen,2025-03-28,2025-06-19,6,1,434.5,2607.0,France,39
RES002579,CLI06807,Agadir,2025-03-28,2025-04-10,5,4,192.47,1395.41,Maroc,40
RES002623,CLI06652,Agadir,2025-03-28,2025-06-24,6,2,632.14,4361.77,Espagne,22
RES001187,CLI00156,Chefchaouen,2025-03-28,2025-04-14,5,2,446.98,2570.13,Royaume-Uni,25
RES023292,CLI00018,Fes,2025-03-28,2025-05-12,6,4,797.21,6935.73,Allemagne,43
RES005614,CLI02625,Essaouira,2025-03-28,2025-04-08,6,1,239.5,1437.0,Espagne,34
RES006772,CLI05984,Marrakech,2025-03-29,2025-05-16,4,3,550.32,2861.66,Espagne,26
RES007312,CLI00098,Marrakech,2025-03-29,2025-04-24,6,3,597.55,4660.89,Espagne,40
RES019211,CLI01627,Casablanca,2025-03-29,2025-04-20,3,4,136.98,595.86,Belgique,36
RES013181,CLI02254,Marrakech,2025-03-29,2025-05-21,5,2,617.46,3550.39,Maroc,18
RES006690,CLI07252,Fes,2025-03-29,2025-03-30,4,4,647.48,3755.38,Espagne,30
RES006160,CLI06314,Tanger,2025-03-29,2025-04-21,3,1,174.77,524.31,Maroc,18
RES019065,CLI08249,Marrakech,2025-03-29,2025-04-12,5,3,634.14,4121.91,France,30
RES020762,CLI02864,Tanger,2025-03-29,2025-04-18,5,4,109.3,792.42,Etats-Unis,70
RES016381,CLI07948,Chefchaouen,2025-03-29,2025-05-12,5,1,444.35,2221.75,Espagne,58
RES016071,CLI05368,Marrakech,2025-03-29,2025-05-01,4,2,711.36,3272.26,Royaume-Uni,22
RES005548,CLI02541,Agadir,2025-03-29,2025-03-30,7,3,197.47,1796.98,Espagne,30
RES023036,CLI05361,Marrakech,2025-03-29,2025-04-02,7,1,723.77,5066.39,Maroc,25
RES023003,CLI03613,Marrakech,2025-03-29,2025-04-29,1,2,728.39,837.65,Belgique,43
RES015857,CLI00213,Marrakech,2025-03-29,2025-04-03,4,4,694.17,4026.19,Royaume-Uni,33
RES022951,CLI03285,Marrakech,2025-03-29,2025-04-02,7,1,760.22,5321.54,Royaume-Uni,31
RES019759,CLI06114,Marrakech,2025-03-29,2025-04-01,3,1,463.82,1391.46,Maroc,22
RES004153,CLI06691,Chefchaouen,2025-03-29,2025-04-02,2,4,362.96,1052.58,Maroc,41
RES000881,CLI04010,Marrakech,2025-03-29,2025-09-25,1,2,605.54,696.37,France,26
RES015838,CLI01225,Marrakech,2025-03-29,2025-04-03,5,2,643.17,3698.23,France,20
RES000601,CLI01312,Casablanca,2025-03-30,2025-05-14,6,1,533.29,3199.74,Maroc,18
RES007614,CLI05337,Marrakech,2025-03-30,2025-04-01,6,3,746.45,5822.31,France,39
RES003626,CLI00776,Fes,2025-03-30,2025-04-13,4,2,534.76,2459.9,Belgique,31
RES002797,CLI05130,Tanger,2025-03-30,2025-04-13,4,4,166.86,967.79,France,44
RES008924,CLI03808,Chefchaouen,2025-03-30,2025-04-24,3,2,621.14,2142.93,France,49
RES015196,CLI03644,Agadir,2025-03-30,2025-04-03,5,2,213.35,1226.76,Maroc,37
RES005498,CLI00228,Marrakech,2025-03-30,2025-04-01,5,2,799.03,4594.42,Maroc,26
RES007112,CLI07743,Marrakech,2025-03-30,2025-04-03,6,2,752.88,5194.87,Belgique,18
RES000038,CLI04906,Tanger,2025-03-30,2025-06-06,4,4,498.71,2892.52,France,47
RES016629,CLI07768,Tanger,2025-03-30,2025-04-28,2,4,142.55,413.4,Maroc,40
RES000511,CLI06222,Chefchaouen,2025-03-30,2025-04-24,7,3,427.26,3888.07,France,42
RES017968,CLI08090,Chefchaouen,2025-03-30,2025-05-18,4,3,494.34,2570.57,Maroc,37
RES009021,CLI04790,Agadir,2025-03-30,2025-06-23,4,2,502.67,2312.28,Maroc,41
RES015278,CLI05195,Marrakech,2025-03-30,2025-04-12,4,3,552.18,2871.34,Espagne,27
RES020939,CLI00892,Fes,2025-03-30,2025-03-31,5,3,525.25,3414.12,Maroc,30
RES016630,CLI00690,Chefchaouen,2025-03-30,2025-05-05,6,4,392.62,3415.79,Belgique,18
RES021169,CLI01791,Fes,2025-03-30,2025-04-01,4,1,456.18,1824.72,Maroc,42
RES006819,CLI06586,Merzouga,2025-03-30,2025-04-01,3,3,629.13,2453.61,Maroc,31
RES011670,CLI02784,Marrakech,2025-03-31,2025-05-20,1,2,686.57,789.56,Allemagne,47
RES013711,CLI04948,Essaouira,2025-03-31,2025-04-12,5,2,209.92,1207.04,Maroc,63
RES024892,CLI02065,Tanger,2025-03-31,2025-07-24,6,4,457.75,3982.42,Maroc,44
RES009498,CLI04814,Marrakech,2025-03-31,2025-05-12,4,4,980.74,5688.29,France,31
RES015623,CLI03628,Merzouga,2025-03-31,2025-04-10,7,3,641.44,5837.1,Allemagne,31
RES013849,CLI04912,Casablanca,2025-03-31,2025-05-05,5,4,566.79,4109.23,Maroc,51
RES023980,CLI07240,Tanger,2025-03-31,2025-07-08,1,2,456.94,525.48,Espagne,40
RES003403,CLI06207,Marrakech,2025-03-31,2025-04-12,6,2,520.12,3588.83,Allemagne,34
RES023236,CLI00865,Chefchaouen,2025-03-31,2025-04-13,5,1,433.63,2168.15,France,27
RES001374,CLI02011,Fes,2025-03-31,2025-04-01,1,1,588.7,588.7,Belgique,32
RES018031,CLI07158,Merzouga,2025-03-31,2025-04-01,5,1,918.59,4592.95,Royaume-Uni,26
RES023967,CLI03661,Fes,2025-03-31,2025-04-03,4,5,565.51,3619.26,Espagne,29
RES009872,CLI05156,Marrakech,2025-03-31,2025-04-25,3,3,714.08,2784.91,France,49
RES005458,CLI02563,Chefchaouen,2025-03-31,2025-04-13,6,1,311.62,1869.72,France,53
RES024255,CLI00965,Fes,2025-03-31,2025-04-01,5,2,765.35,4400.76,France,64
RES014656,CLI06239,Essaouira,2025-04-01,2025-05-06,5,6,190.14,1663.72,Maroc,36
RES018458,CLI05066,Marrakech,2025-04-01,2025-04-16,4,3,541.99,2818.35,France,56
RES007190,CLI08304,Marrakech,2025-04-01,2025-06-21,6,2,175.63,1211.85,Espagne,44
RES015290,CLI06062,Fes,2025-04-01,2025-06-18,3,4,181.45,789.31,Maroc,39
RES014634,CLI01949,Chefchaouen,2025-04-01,2025-05-18,5,2,412.89,2374.12,Maroc,32
RES022687,CLI07531,Essaouira,2025-04-01,2025-04-23,4,2,154.59,711.11,Royaume-Uni,40
RES005464,CLI06632,Agadir,2025-04-01,2025-06-07,3,2,676.09,2332.51,Belgique,18
RES006850,CLI01354,Fes,2025-04-01,2025-04-02,7,3,681.04,6197.46,Allemagne,35
RES022612,CLI05946,Marrakech,2025-04-01,2025-04-10,4,4,624.06,3619.55,France,48
RES007271,CLI04934,Chefchaouen,2025-04-01,2025-05-03,4,2,356.58,1640.27,Maroc,57
RES011862,CLI03587,Marrakech,2025-04-01,2025-04-16,4,3,718.33,3735.32,Maroc,28
RES010936,CLI06130,Agadir,2025-04-01,2025-05-16,8,2,190.64,1753.89,France,43
RES019994,CLI04164,Chefchaouen,2025-04-01,2025-04-03,5,5,380.1,3040.8,France,47
RES024133,CLI06670,Casablanca,2025-04-01,2025-06-06,5,4,600.21,4351.52,Allemagne,31
RES022710,CLI00210,Casablanca,2025-04-01,2025-04-19,2,2,161.08,370.48,Royaume-Uni,34
RES023655,CLI04173,Chefchaouen,2025-04-01,2025-04-21,6,2,375.13,2588.4,Espagne,31
RES024375,CLI07801,Chefchaouen,2025-04-01,2025-04-02,3,2,460.56,1588.93,Allemagne,39
RES020383,CLI04307,Fes,2025-04-01,2025-04-09,5,1,621.9,3109.5,Etats-Unis,67
RES008869,CLI00908,Tanger,2025-04-01,2025-06-05,2,2,501.36,1153.13,Etats-Unis,18
RES018108,CLI03104,Marrakech,2025-04-01,2025-05-14,4,6,607.97,4255.79,France,23
RES011376,CLI03542,Agadir,2025-04-01,2025-04-23,4,1,209.18,836.72,Royaume-Uni,18
RES005982,CLI03040,Chefchaouen,2025-04-02,2025-04-07,7,4,387.23,3930.38,Maroc,23
RES010265,CLI01844,Essaouira,2025-04-02,2025-06-29,3,2,580.56,2002.93,France,49
RES018463,CLI00456,Marrakech,2025-04-02,2025-05-29,10,3,599.5,7793.5,Maroc,45
RES007635,CLI04927,Merzouga,2025-04-02,2025-04-18,4,2,680.2,3128.92,Belgique,51
RES001417,CLI00585,Agadir,2025-04-02,2025-08-16,4,1,556.17,2224.68,Maroc,45
RES010760,CLI02852,Marrakech,2025-04-02,2025-05-03,8,2,752.17,6919.96,Espagne,18
RES002692,CLI07344,Agadir,2025-04-02,2025-06-07,6,2,644.02,4443.74,Allemagne,38
RES019329,CLI04516,Casablanca,2025-04-02,2025-05-04,2,4,559.68,1623.07,France,41
RES004128,CLI07398,Tanger,2025-04-02,2025-04-13,5,2,153.1,880.32,France,35
RES013732,CLI03938,Marrakech,2025-04-02,2025-05-30,3,1,722.41,2167.23,Espagne,50
RES004526,CLI06670,Tanger,2025-04-02,2025-04-03,2,4,190.13,551.38,Maroc,61
RES012972,CLI02138,Marrakech,2025-04-02,2025-04-03,5,2,696.23,4003.32,Maroc,35
RES015608,CLI01901,Merzouga,2025-04-02,2025-04-23,5,1,729.39,3646.95,Etats-Unis,53
RES003282,CLI07172,Marrakech,2025-04-02,2025-04-20,1,1,577.23,577.23,Autre,36
RES017264,CLI03982,Fes,2025-04-02,2025-04-03,5,4,622.82,4515.45,Maroc,67
RES013108,CLI06073,Chefchaouen,2025-04-02,2025-04-03,4,5,506.98,3244.67,France,42
RES022975,CLI00108,Casablanca,2025-04-03,2025-04-21,7,6,153.73,1883.19,Espagne,53
RES014807,CLI00052,Marrakech,2025-04-03,2025-04-11,4,1,631.02,2524.08,Maroc,54
RES013740,CLI04981,Marrakech,2025-04-03,2025-04-22,8,2,797.0,7332.4,France,18
RES000596,CLI05991,Essaouira,2025-04-03,2025-04-13,2,4,192.83,559.21,France,24
RES012099,CLI03929,Tanger,2025-04-03,2025-05-25,6,6,131.31,1378.76,Espagne,64
RES008962,CLI07808,Chefchaouen,2025-04-03,2025-04-06,4,6,473.59,3315.13,Maroc,61
RES015975,CLI01067,Chefchaouen,2025-04-03,2025-05-09,5,5,572.84,4582.72,Maroc,59
RES004769,CLI01385,Chefchaouen,2025-04-03,2025-04-17,9,2,484.31,5012.61,France,22
RES009251,CLI06918,Marrakech,2025-04-03,2025-04-15,2,2,613.16,1410.27,Maroc,18
RES013825,CLI04021,Chefchaouen,2025-04-03,2025-05-15,6,2,476.36,3286.88,Royaume-Uni,49
RES006113,CLI06612,Casablanca,2025-04-03,2025-04-19,4,2,155.99,717.55,Maroc,29
RES017205,CLI05535,Agadir,2025-04-03,2025-05-12,5,5,201.97,1615.76,Maroc,28
RES022186,CLI00756,Marrakech,2025-04-03,2025-05-30,4,2,704.17,3239.18,France,40
RES009357,CLI00233,Marrakech,2025-04-03,2025-04-27,4,3,781.94,4066.09,Allemagne,25
RES008126,CLI00292,Chefchaouen,2025-04-03,2025-04-05,6,3,325.68,2540.3,Autre,52
RES003567,CLI01374,Marrakech,2025-04-03,2025-04-21,2,1,602.56,1205.12,Espagne,32
RES021705,CLI07306,Marrakech,2025-04-03,2025-05-18,2,3,736.59,1915.13,Allemagne,36
RES019151,CLI04304,Marrakech,2025-04-03,2025-04-29,5,1,445.3,2226.5,Royaume-Uni,35
RES010689,CLI02867,Essaouira,2025-04-04,2025-04-05,5,3,191.09,1242.09,Maroc,32
RES014003,CLI02698,Marrakech,2025-04-04,2025-05-26,5,2,675.01,3881.31,Maroc,29
RES008960,CLI00986,Agadir,2025-04-04,2025-05-15,6,2,232.5,1604.25,Espagne,42
RES022537,CLI05997,Merzouga,2025-04-04,2025-04-13,5,2,849.42,4884.16,Belgique,43
RES023340,CLI04327,Marrakech,2025-04-04,2025-04-07,9,1,651.32,5861.88,Etats-Unis,35
RES007659,CLI06734,Fes,2025-04-04,2025-04-06,6,2,587.35,4052.72,France,36
RES008806,CLI00121,Chefchaouen,2025-04-04,2025-04-16,5,4,427.37,3098.43,Etats-Unis,65
RES005574,CLI07214,Marrakech,2025-04-04,2025-04-05,3,2,613.06,2115.06,Etats-Unis,40
RES001157,CLI08249,Marrakech,2025-04-04,2025-04-13,2,2,798.73,1837.08,Royaume-Uni,41
RES008705,CLI07291,Marrakech,2025-04-04,2025-05-10,1,6,816.99,1429.73,France,55
RES005849,CLI00595,Chefchaouen,2025-04-04,2025-04-14,4,1,569.11,2276.44,Espagne,26
RES012149,CLI06579,Chefchaouen,2025-04-04,2025-04-28,5,4,550.44,3990.69,France,20
RES008490,CLI04334,Marrakech,2025-04-04,2025-04-14,1,2,713.38,820.39,France,34
RES003962,CLI06256,Tanger,2025-04-04,2025-05-05,2,2,198.07,455.56,Maroc,38
RES008605,CLI02142,Fes,2025-04-04,2025-04-21,4,2,633.41,2913.69,Royaume-Uni,49
RES008344,CLI06335,Marrakech,2025-04-04,2025-04-25,3,2,759.99,2621.97,Royaume-Uni,36
RES022784,CLI00452,Agadir,2025-04-04,2025-06-03,6,3,635.3,4955.34,Autre,42
RES020145,CLI08316,Fes,2025-04-04,2025-04-05,3,4,549.41,2389.93,Maroc,42
RES022862,CLI06732,Fes,2025-04-05,2025-04-23,5,4,472.22,3423.6,Maroc,37
RES023229,CLI03226,Marrakech,2025-04-05,2025-04-27,6,2,616.33,4252.68,France,26
RES006015,CLI00454,Fes,2025-04-05,2025-04-19,1,2,545.08,626.84,Royaume-Uni,35
RES019977,CLI00198,Tanger,2025-04-05,2025-04-23,6,1,173.46,1040.76,Maroc,50
RES004637,CLI03723,Essaouira,2025-04-05,2025-04-06,4,1,143.15,572.6,Maroc,34
RES019190,CLI03029,Chefchaouen,2025-04-05,2025-04-11,6,1,366.11,2196.66,Maroc,45
RES015128,CLI00938,Fes,2025-04-05,2025-05-07,6,4,571.27,4970.05,France,33
RES007384,CLI03084,Marrakech,2025-04-05,2025-05-16,1,2,740.17,851.2,France,33
RES020831,CLI03583,Tanger,2025-04-05,2025-04-25,5,1,185.82,929.1,Allemagne,46
RES018226,CLI05092,Agadir,2025-04-05,2025-04-06,2,2,202.89,466.65,Espagne,46
RES011373,CLI07935,Agadir,2025-04-05,2025-04-09,5,2,193.17,1110.73,Royaume-Uni,54
RES001784,CLI02389,Marrakech,2025-04-05,2025-05-09,1,3,689.91,896.88,Etats-Unis,29
RES014491,CLI06224,Marrakech,2025-04-05,2025-04-10,2,2,646.38,1486.67,France,28
RES022396,CLI05946,Tanger,2025-04-05,2025-04-24,4,4,204.67,1187.09,Belgique,30
RES015544,CLI02147,Casablanca,2025-04-05,2025-05-23,9,1,546.76,4920.84,France,39
RES014691,CLI01347,Marrakech,2025-04-05,2025-06-25,5,2,282.53,1624.55,Royaume-Uni,34
RES018054,CLI06686,Chefchaouen,2025-04-06,2025-05-13,4,2,442.88,2037.25,Royaume-Uni,49
RES013269,CLI07476,Marrakech,2025-04-06,2025-04-17,3,1,770.39,2311.17,Maroc,51
RES011671,CLI03980,Casablanca,2025-04-06,2025-04-07,3,2,166.47,574.32,France,47
RES024545,CLI00031,Marrakech,2025-04-06,2025-05-12,1,4,739.29,1071.97,France,47
RES020118,CLI08065,Fes,2025-04-06,2025-05-20,8,4,552.3,6406.68,France,32
RES007652,CLI01035,Marrakech,2025-04-06,2025-04-17,4,2,778.09,3579.21,France,39
RES023222,CLI07869,Agadir,2025-04-06,2025-06-22,7,1,497.88,3485.16,France,51
RES005228,CLI02865,Casablanca,2025-04-06,2025-07-04,3,2,227.04,783.29,Maroc,66
RES004969,CLI05833,Agadir,2025-04-06,2025-07-21,2,2,527.35,1212.9,France,40
RES017304,CLI00611,Fes,2025-04-06,2025-04-07,8,4,677.47,7858.65,Allemagne,36
RES018741,CLI03179,Marrakech,2025-04-06,2025-04-10,1,4,759.02,1100.58,Maroc,23
RES000184,CLI07206,Agadir,2025-04-06,2025-07-03,3,6,550.96,2892.54,France,42
RES020636,CLI04498,Fes,2025-04-06,2025-04-07,5,1,733.26,3666.3,Belgique,53
RES022824,CLI05665,Marrakech,2025-04-06,2025-04-23,4,4,680.89,3949.16,France,61
RES021140,CLI04272,Agadir,2025-04-06,2025-04-11,5,4,140.27,1016.96,Maroc,30
RES001693,CLI06672,Marrakech,2025-04-06,2025-07-24,3,2,283.3,977.38,Maroc,49
RES021755,CLI00181,Fes,2025-04-07,2025-05-01,6,2,562.23,3879.39,Maroc,43
RES008824,CLI03088,Agadir,2025-04-07,2025-08-19,4,3,610.14,3172.73,Espagne,48
RES014211,CLI00747,Agadir,2025-04-07,2025-07-22,6,3,881.79,6877.96,Maroc,24
RES007602,CLI04949,Casablanca,2025-04-07,2025-05-03,6,2,461.5,3184.35,France,48
RES021003,CLI04419,Merzouga,2025-04-07,2025-06-19,3,2,281.98,972.83,France,20
RES008488,CLI03202,Marrakech,2025-04-07,2025-04-12,3,2,721.11,2487.83,Maroc,55
RES006370,CLI07712,Essaouira,2025-04-07,2025-04-18,7,2,145.6,1172.08,Espagne,41
RES023791,CLI00063,Marrakech,2025-04-07,2025-04-09,5,4,654.25,4743.31,Maroc,66
RES013759,CLI06048,Fes,2025-04-07,2025-04-14,7,2,686.37,5525.28,France,50
RES004673,CLI00616,Marrakech,2025-04-07,2025-04-13,4,2,488.59,2247.51,Maroc,37
RES005066,CLI07688,Agadir,2025-04-07,2025-04-29,2,2,214.46,493.26,France,46
RES009437,CLI04503,Essaouira,2025-04-07,2025-07-01,7,3,551.0,5014.1,France,25
RES023871,CLI06565,Marrakech,2025-04-07,2025-04-12,5,2,624.31,3589.78,Maroc,29
RES023314,CLI07288,Fes,2025-04-07,2025-05-12,7,3,512.34,4662.29,Espagne,35
